Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018167.1	Chromosome			unplaced-scaffold	2994			contig18167
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018168.1	Chromosome			unplaced-scaffold	2994			contig18168
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018169.1	Chromosome			unplaced-scaffold	2994			contig18169
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018170.1	Chromosome			unplaced-scaffold	2993			contig18170
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018171.1	Chromosome			unplaced-scaffold	2993			contig18171
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018172.1	Chromosome			unplaced-scaffold	2993			contig18172
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018173.1	Chromosome			unplaced-scaffold	2993			contig18173
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018174.1	Chromosome			unplaced-scaffold	2993			contig18174
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018175.1	Chromosome			unplaced-scaffold	2993			contig18175
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018176.1	Chromosome			unplaced-scaffold	2992			contig18176
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018177.1	Chromosome			unplaced-scaffold	2992			contig18177
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018178.1	Chromosome			unplaced-scaffold	2992			contig18178
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018179.1	Chromosome			unplaced-scaffold	2992			contig18179
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018180.1	Chromosome			unplaced-scaffold	2992			contig18180
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018181.1	Chromosome			unplaced-scaffold	2992			contig18181
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018182.1	Chromosome			unplaced-scaffold	2992			contig18182
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018183.1	Chromosome			unplaced-scaffold	2991			contig18183
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018184.1	Chromosome			unplaced-scaffold	2991			contig18184
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018185.1	Chromosome			unplaced-scaffold	2991			contig18185
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018186.1	Chromosome			unplaced-scaffold	2991			contig18186
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018187.1	Chromosome			unplaced-scaffold	2991			contig18187
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018188.1	Chromosome			unplaced-scaffold	2991			contig18188
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018189.1	Chromosome			unplaced-scaffold	2990			contig18189
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018190.1	Chromosome			unplaced-scaffold	2990			contig18190
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018191.1	Chromosome			unplaced-scaffold	2990			contig18191
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018192.1	Chromosome			unplaced-scaffold	2990			contig18192
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018193.1	Chromosome			unplaced-scaffold	2990			contig18193
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018194.1	Chromosome			unplaced-scaffold	2989			contig18194
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018195.1	Chromosome			unplaced-scaffold	2989			contig18195
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018196.1	Chromosome			unplaced-scaffold	2989			contig18196
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018197.1	Chromosome			unplaced-scaffold	2989			contig18197
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018198.1	Chromosome			unplaced-scaffold	2989			contig18198
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018199.1	Chromosome			unplaced-scaffold	2989			contig18199
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018200.1	Chromosome			unplaced-scaffold	2988			contig18200
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018201.1	Chromosome			unplaced-scaffold	2988			contig18201
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018202.1	Chromosome			unplaced-scaffold	2988			contig18202
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018203.1	Chromosome			unplaced-scaffold	2988			contig18203
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018204.1	Chromosome			unplaced-scaffold	2988			contig18204
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018205.1	Chromosome			unplaced-scaffold	2987			contig18205
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018206.1	Chromosome			unplaced-scaffold	2987			contig18206
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018207.1	Chromosome			unplaced-scaffold	2987			contig18207
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018208.1	Chromosome			unplaced-scaffold	2987			contig18208
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018209.1	Chromosome			unplaced-scaffold	2987			contig18209
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018210.1	Chromosome			unplaced-scaffold	2987			contig18210
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018211.1	Chromosome			unplaced-scaffold	2986			contig18211
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018212.1	Chromosome			unplaced-scaffold	2986			contig18212
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018213.1	Chromosome			unplaced-scaffold	2986			contig18213
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018214.1	Chromosome			unplaced-scaffold	2986			contig18214
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018215.1	Chromosome			unplaced-scaffold	2986			contig18215
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018216.1	Chromosome			unplaced-scaffold	2985			contig18216
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018217.1	Chromosome			unplaced-scaffold	2985			contig18217
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018218.1	Chromosome			unplaced-scaffold	2985			contig18218
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018219.1	Chromosome			unplaced-scaffold	2985			contig18219
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018220.1	Chromosome			unplaced-scaffold	2985			contig18220
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018221.1	Chromosome			unplaced-scaffold	2985			contig18221
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018222.1	Chromosome			unplaced-scaffold	2985			contig18222
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018223.1	Chromosome			unplaced-scaffold	2985			contig18223
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018224.1	Chromosome			unplaced-scaffold	2984			contig18224
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018225.1	Chromosome			unplaced-scaffold	2984			contig18225
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018226.1	Chromosome			unplaced-scaffold	2984			contig18226
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018227.1	Chromosome			unplaced-scaffold	2984			contig18227
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018228.1	Chromosome			unplaced-scaffold	2984			contig18228
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018229.1	Chromosome			unplaced-scaffold	2984			contig18229
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018230.1	Chromosome			unplaced-scaffold	2983			contig18230
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018231.1	Chromosome			unplaced-scaffold	2983			contig18231
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018232.1	Chromosome			unplaced-scaffold	2983			contig18232
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018233.1	Chromosome			unplaced-scaffold	2983			contig18233
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018234.1	Chromosome			unplaced-scaffold	2983			contig18234
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018235.1	Chromosome			unplaced-scaffold	2983			contig18235
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018236.1	Chromosome			unplaced-scaffold	2983			contig18236
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018237.1	Chromosome			unplaced-scaffold	2983			contig18237
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018238.1	Chromosome			unplaced-scaffold	2981			contig18238
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018239.1	Chromosome			unplaced-scaffold	2981			contig18239
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018240.1	Chromosome			unplaced-scaffold	2981			contig18240
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018241.1	Chromosome			unplaced-scaffold	2981			contig18241
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018242.1	Chromosome			unplaced-scaffold	2981			contig18242
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018243.1	Chromosome			unplaced-scaffold	2980			contig18243
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018244.1	Chromosome			unplaced-scaffold	2980			contig18244
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018245.1	Chromosome			unplaced-scaffold	2980			contig18245
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018246.1	Chromosome			unplaced-scaffold	2980			contig18246
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018247.1	Chromosome			unplaced-scaffold	2980			contig18247
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018248.1	Chromosome			unplaced-scaffold	2979			contig18248
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018249.1	Chromosome			unplaced-scaffold	2979			contig18249
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018250.1	Chromosome			unplaced-scaffold	2979			contig18250
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018251.1	Chromosome			unplaced-scaffold	2979			contig18251
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018252.1	Chromosome			unplaced-scaffold	2979			contig18252
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018253.1	Chromosome			unplaced-scaffold	2979			contig18253
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018254.1	Chromosome			unplaced-scaffold	2979			contig18254
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018255.1	Chromosome			unplaced-scaffold	2979			contig18255
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018256.1	Chromosome			unplaced-scaffold	2979			contig18256
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018257.1	Chromosome			unplaced-scaffold	2979			contig18257
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018258.1	Chromosome			unplaced-scaffold	2979			contig18258
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018259.1	Chromosome			unplaced-scaffold	2978			contig18259
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018260.1	Chromosome			unplaced-scaffold	2978			contig18260
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018261.1	Chromosome			unplaced-scaffold	2978			contig18261
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018262.1	Chromosome			unplaced-scaffold	2978			contig18262
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018263.1	Chromosome			unplaced-scaffold	2978			contig18263
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018264.1	Chromosome			unplaced-scaffold	2978			contig18264
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018265.1	Chromosome			unplaced-scaffold	2978			contig18265
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018266.1	Chromosome			unplaced-scaffold	2977			contig18266
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018267.1	Chromosome			unplaced-scaffold	2977			contig18267
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018268.1	Chromosome			unplaced-scaffold	2977			contig18268
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018269.1	Chromosome			unplaced-scaffold	2977			contig18269
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018270.1	Chromosome			unplaced-scaffold	2976			contig18270
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018271.1	Chromosome			unplaced-scaffold	2976			contig18271
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018272.1	Chromosome			unplaced-scaffold	2976			contig18272
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018273.1	Chromosome			unplaced-scaffold	2975			contig18273
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018274.1	Chromosome			unplaced-scaffold	2975			contig18274
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018275.1	Chromosome			unplaced-scaffold	2975			contig18275
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018276.1	Chromosome			unplaced-scaffold	2975			contig18276
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018277.1	Chromosome			unplaced-scaffold	2975			contig18277
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018278.1	Chromosome			unplaced-scaffold	2974			contig18278
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018279.1	Chromosome			unplaced-scaffold	2974			contig18279
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018280.1	Chromosome			unplaced-scaffold	2973			contig18280
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018281.1	Chromosome			unplaced-scaffold	2972			contig18281
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018282.1	Chromosome			unplaced-scaffold	2972			contig18282
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018283.1	Chromosome			unplaced-scaffold	2972			contig18283
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018284.1	Chromosome			unplaced-scaffold	2971			contig18284
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018285.1	Chromosome			unplaced-scaffold	2971			contig18285
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018286.1	Chromosome			unplaced-scaffold	2970			contig18286
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018287.1	Chromosome			unplaced-scaffold	2970			contig18287
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018288.1	Chromosome			unplaced-scaffold	2969			contig18288
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018289.1	Chromosome			unplaced-scaffold	2969			contig18289
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018290.1	Chromosome			unplaced-scaffold	2969			contig18290
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018291.1	Chromosome			unplaced-scaffold	2968			contig18291
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018292.1	Chromosome			unplaced-scaffold	2968			contig18292
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018293.1	Chromosome			unplaced-scaffold	2968			contig18293
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018294.1	Chromosome			unplaced-scaffold	2968			contig18294
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018295.1	Chromosome			unplaced-scaffold	2968			contig18295
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018296.1	Chromosome			unplaced-scaffold	2967			contig18296
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018297.1	Chromosome			unplaced-scaffold	2967			contig18297
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018298.1	Chromosome			unplaced-scaffold	2967			contig18298
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018299.1	Chromosome			unplaced-scaffold	2967			contig18299
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018300.1	Chromosome			unplaced-scaffold	2966			contig18300
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018301.1	Chromosome			unplaced-scaffold	2966			contig18301
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018302.1	Chromosome			unplaced-scaffold	2966			contig18302
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018303.1	Chromosome			unplaced-scaffold	2966			contig18303
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018304.1	Chromosome			unplaced-scaffold	2966			contig18304
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018305.1	Chromosome			unplaced-scaffold	2965			contig18305
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018306.1	Chromosome			unplaced-scaffold	2964			contig18306
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018307.1	Chromosome			unplaced-scaffold	2964			contig18307
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018308.1	Chromosome			unplaced-scaffold	2964			contig18308
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018309.1	Chromosome			unplaced-scaffold	2963			contig18309
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018310.1	Chromosome			unplaced-scaffold	2963			contig18310
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018311.1	Chromosome			unplaced-scaffold	2963			contig18311
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018312.1	Chromosome			unplaced-scaffold	2963			contig18312
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018313.1	Chromosome			unplaced-scaffold	2963			contig18313
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018314.1	Chromosome			unplaced-scaffold	2962			contig18314
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018315.1	Chromosome			unplaced-scaffold	2962			contig18315
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018316.1	Chromosome			unplaced-scaffold	2962			contig18316
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018317.1	Chromosome			unplaced-scaffold	2962			contig18317
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018318.1	Chromosome			unplaced-scaffold	2962			contig18318
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018319.1	Chromosome			unplaced-scaffold	2961			contig18319
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018320.1	Chromosome			unplaced-scaffold	2961			contig18320
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018321.1	Chromosome			unplaced-scaffold	2960			contig18321
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018322.1	Chromosome			unplaced-scaffold	2960			contig18322
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018323.1	Chromosome			unplaced-scaffold	2960			contig18323
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018324.1	Chromosome			unplaced-scaffold	2960			contig18324
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018325.1	Chromosome			unplaced-scaffold	2960			contig18325
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018326.1	Chromosome			unplaced-scaffold	2960			contig18326
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018327.1	Chromosome			unplaced-scaffold	2959			contig18327
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018328.1	Chromosome			unplaced-scaffold	2959			contig18328
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018329.1	Chromosome			unplaced-scaffold	2958			contig18329
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018330.1	Chromosome			unplaced-scaffold	2958			contig18330
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018331.1	Chromosome			unplaced-scaffold	2958			contig18331
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018332.1	Chromosome			unplaced-scaffold	2958			contig18332
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018333.1	Chromosome			unplaced-scaffold	2958			contig18333
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018334.1	Chromosome			unplaced-scaffold	2957			contig18334
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018335.1	Chromosome			unplaced-scaffold	2956			contig18335
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018336.1	Chromosome			unplaced-scaffold	2956			contig18336
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018337.1	Chromosome			unplaced-scaffold	2956			contig18337
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018338.1	Chromosome			unplaced-scaffold	2956			contig18338
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018339.1	Chromosome			unplaced-scaffold	2955			contig18339
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018340.1	Chromosome			unplaced-scaffold	2955			contig18340
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018341.1	Chromosome			unplaced-scaffold	2955			contig18341
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018342.1	Chromosome			unplaced-scaffold	2955			contig18342
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018343.1	Chromosome			unplaced-scaffold	2955			contig18343
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018344.1	Chromosome			unplaced-scaffold	2955			contig18344
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018345.1	Chromosome			unplaced-scaffold	2954			contig18345
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018346.1	Chromosome			unplaced-scaffold	2954			contig18346
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018347.1	Chromosome			unplaced-scaffold	2954			contig18347
GCA_903798175.1	Primary Assembly	Un			CAIGQY010018348.1	Chromosome			unplaced-scaffold	2954			contig18348
