piRNA_Name,Transposable_Element,Start_Position,Mapping_Quality,Match_Count,Insertion_Count,Deletion_Count,Alignment_Identity,Orientation
Drer_330272,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1349,37,28,0,0,1.0,Reverse
Drer_331089,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1349,37,27,0,1,1.0,Reverse
Drer_916897,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1349,37,27,0,0,1.0,Reverse
Drer_1553244,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1349,37,30,0,0,1.0,Reverse
Drer_190073,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1350,37,24,0,0,1.0,Reverse
Drer_330271,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1350,37,27,0,0,1.0,Reverse
Drer_331088,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1350,37,26,0,1,1.0,Reverse
Drer_563699,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1350,37,23,0,0,1.0,Reverse
Drer_827191,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1350,37,20,0,0,1.0,Reverse
Drer_916896,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1350,37,26,0,0,1.0,Reverse
Drer_1553243,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1350,37,29,0,0,1.0,Reverse
Drer_1595509,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1350,37,29,0,1,1.0,Reverse
Drer_190072,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1351,37,23,0,0,1.0,Reverse
Drer_330270,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1351,37,26,0,0,1.0,Reverse
Drer_331087,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1351,37,25,0,1,1.0,Reverse
Drer_563698,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1351,37,22,0,0,1.0,Reverse
Drer_916895,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1351,37,25,0,0,1.0,Reverse
Drer_1284731,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1351,37,27,0,0,1.0,Reverse
Drer_1553242,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1351,37,28,0,0,1.0,Reverse
Drer_1718353,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1351,37,16,0,0,1.0,Reverse
Drer_190071,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1352,37,22,0,0,1.0,Reverse
Drer_330269,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1352,37,25,0,0,1.0,Reverse
Drer_331086,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1352,37,24,0,1,1.0,Reverse
Drer_916894,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1352,37,24,0,0,1.0,Reverse
Drer_919861,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1352,37,23,0,1,1.0,Reverse
Drer_1284730,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1352,37,26,0,0,1.0,Reverse
Drer_1553241,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1352,37,27,0,0,1.0,Reverse
Drer_1595505,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1352,37,28,0,0,1.0,Reverse
Drer_1602457,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1352,37,29,0,0,1.0,Reverse
Drer_1688433,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1352,37,20,0,0,1.0,Reverse
Drer_190070,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1353,37,21,0,0,1.0,Reverse
Drer_330268,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1353,37,24,0,0,1.0,Reverse
Drer_331085,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1353,37,23,0,1,1.0,Reverse
Drer_916893,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1353,37,23,0,0,1.0,Reverse
Drer_919860,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1353,37,22,0,1,1.0,Reverse
Drer_1284729,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1353,37,25,0,0,1.0,Reverse
Drer_1553240,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1353,37,26,0,0,1.0,Reverse
Drer_1595504,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1353,37,27,0,0,1.0,Reverse
Drer_1603746,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1353,37,30,0,0,1.0,Reverse
Drer_1688432,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1353,37,19,0,0,1.0,Reverse
Drer_190069,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1354,37,20,0,0,1.0,Reverse
Drer_330267,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1354,37,23,0,0,1.0,Reverse
Drer_331084,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1354,37,22,0,1,1.0,Reverse
Drer_563697,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1354,37,19,0,0,1.0,Reverse
Drer_916892,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1354,37,22,0,0,1.0,Reverse
Drer_919859,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1354,37,21,0,1,1.0,Reverse
Drer_1284728,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1354,37,24,0,0,1.0,Reverse
Drer_1553239,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1354,37,25,0,0,1.0,Reverse
Drer_1595503,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1354,37,26,0,0,1.0,Reverse
Drer_1603550,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1354,37,28,0,0,1.0,Reverse
Drer_1634083,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1355,37,23,0,1,1.0,Forward
Drer_190068,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1355,37,19,0,0,1.0,Reverse
Drer_330266,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1355,37,22,0,0,1.0,Reverse
Drer_331083,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1355,37,21,0,1,1.0,Reverse
Drer_916891,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1355,37,21,0,0,1.0,Reverse
Drer_919858,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1355,37,20,0,1,1.0,Reverse
Drer_1284727,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1355,37,23,0,0,1.0,Reverse
Drer_1553238,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1355,37,24,0,0,1.0,Reverse
Drer_1603549,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1355,37,27,0,0,1.0,Reverse
Drer_1603745,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1355,37,28,0,0,1.0,Reverse
Drer_330265,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1356,37,21,0,0,1.0,Reverse
Drer_331082,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1356,37,20,0,1,1.0,Reverse
Drer_916890,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1356,37,20,0,0,1.0,Reverse
Drer_919857,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1356,37,19,0,1,1.0,Reverse
Drer_1553237,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1356,37,23,0,0,1.0,Reverse
Drer_331081,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1357,37,19,0,1,1.0,Reverse
Drer_916889,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1357,37,19,0,0,1.0,Reverse
Drer_1553236,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1357,37,22,0,0,1.0,Reverse
Drer_330264,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1358,37,19,0,0,1.0,Reverse
Drer_330279,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1358,37,19,0,0,1.0,Reverse
Drer_331080,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1358,37,18,0,1,1.0,Reverse
Drer_916888,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1358,37,18,0,0,1.0,Reverse
Drer_916928,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1358,37,18,0,0,1.0,Reverse
Drer_331079,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1359,37,17,0,1,1.0,Reverse
Drer_916887,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1359,37,17,0,0,1.0,Reverse
Drer_1553235,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1359,37,20,0,0,1.0,Reverse
Drer_1595502,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1359,37,21,0,0,1.0,Reverse
Drer_331078,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1360,37,16,0,1,1.0,Reverse
Drer_916886,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1360,37,16,0,0,1.0,Reverse
Drer_916927,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1360,37,16,0,0,1.0,Reverse
Drer_1647237,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1363,37,29,0,0,1.0,Reverse
Drer_225285,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1367,37,32,0,0,1.0,Reverse
Drer_225284,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1368,37,31,0,0,1.0,Reverse
Drer_225283,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1369,37,30,0,0,1.0,Reverse
Drer_225282,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1370,37,29,0,0,1.0,Reverse
Drer_1713307,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1371,37,32,0,0,1.0,Reverse
Drer_225281,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1372,37,27,0,0,1.0,Reverse
Drer_1713306,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1372,37,31,0,0,1.0,Reverse
Drer_66596,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1373,37,27,0,0,1.0,Reverse
Drer_1713305,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1373,37,30,0,0,1.0,Reverse
Drer_222166,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1374,37,25,0,0,1.0,Reverse
Drer_1713304,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1374,37,29,0,0,1.0,Reverse
Drer_541775,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1375,37,30,0,0,1.0,Reverse
Drer_1624388,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1375,37,29,0,0,1.0,Reverse
Drer_1636672,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1375,37,33,0,0,1.0,Reverse
Drer_1713303,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1375,37,28,0,0,1.0,Reverse
Drer_1761946,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1375,37,32,0,0,1.0,Reverse
Drer_66595,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1376,37,24,0,0,1.0,Reverse
Drer_225280,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1376,37,23,0,0,1.0,Reverse
Drer_1268311,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1376,37,36,0,0,1.0,Reverse
Drer_1624387,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1376,37,28,0,0,1.0,Reverse
Drer_1636671,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1376,37,32,0,0,1.0,Reverse
Drer_1713302,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1376,37,27,0,0,1.0,Reverse
Drer_1761945,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1376,37,31,0,0,1.0,Reverse
Drer_225279,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1377,37,22,0,0,1.0,Reverse
Drer_541774,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1377,37,28,0,0,1.0,Reverse
Drer_1268310,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1377,37,35,0,0,1.0,Reverse
Drer_1624386,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1377,37,27,0,0,1.0,Reverse
Drer_1636670,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1377,37,31,0,0,1.0,Reverse
Drer_1713301,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1377,37,26,0,0,1.0,Reverse
Drer_1761944,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1377,37,30,0,0,1.0,Reverse
Drer_541773,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1378,37,27,0,0,1.0,Reverse
Drer_1268309,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1378,37,34,0,0,1.0,Reverse
Drer_1624385,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1378,37,26,0,0,1.0,Reverse
Drer_1636669,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1378,37,30,0,0,1.0,Reverse
Drer_1713300,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1378,37,25,0,0,1.0,Reverse
Drer_1761943,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1378,37,29,0,0,1.0,Reverse
Drer_66594,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1379,37,21,0,0,1.0,Reverse
Drer_225278,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1379,37,20,0,0,1.0,Reverse
Drer_541772,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1379,37,26,0,0,1.0,Reverse
Drer_770892,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1379,37,31,0,0,1.0,Reverse
Drer_1268308,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1379,37,33,0,0,1.0,Reverse
Drer_1624384,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1379,37,25,0,0,1.0,Reverse
Drer_1636668,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1379,37,29,0,0,1.0,Reverse
Drer_1713299,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1379,37,24,0,0,1.0,Reverse
Drer_1761942,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1379,37,28,0,0,1.0,Reverse
Drer_66593,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1380,37,20,0,0,1.0,Reverse
Drer_225277,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1380,37,19,0,0,1.0,Reverse
Drer_269706,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1380,37,31,0,0,1.0,Reverse
Drer_770891,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1380,37,30,0,0,1.0,Reverse
Drer_1268307,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1380,37,32,0,0,1.0,Reverse
Drer_1595174,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1380,37,34,0,0,1.0,Reverse
Drer_1624383,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1380,37,24,0,0,1.0,Reverse
Drer_1636667,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1380,37,28,0,0,1.0,Reverse
Drer_1713298,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1380,37,23,0,0,1.0,Reverse
Drer_1761941,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1380,37,27,0,0,1.0,Reverse
Drer_66592,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1381,37,19,0,0,1.0,Reverse
Drer_225276,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1381,37,18,0,0,1.0,Reverse
Drer_541771,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1381,37,24,0,0,1.0,Reverse
Drer_770890,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1381,37,29,0,0,1.0,Reverse
Drer_1268306,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1381,37,31,0,0,1.0,Reverse
Drer_1624382,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1381,37,23,0,0,1.0,Reverse
Drer_1636666,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1381,37,27,0,0,1.0,Reverse
Drer_1713297,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1381,37,22,0,0,1.0,Reverse
Drer_1761940,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1381,37,26,0,0,1.0,Reverse
Drer_770889,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1382,37,28,0,0,1.0,Reverse
Drer_1268305,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1382,37,30,0,0,1.0,Reverse
Drer_1551119,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1382,37,31,0,0,1.0,Reverse
Drer_1595173,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1382,37,32,0,0,1.0,Reverse
Drer_1624381,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1382,37,22,0,0,1.0,Reverse
Drer_1636665,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1382,37,26,0,0,1.0,Reverse
Drer_1761939,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1382,37,25,0,0,1.0,Reverse
Drer_770888,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1383,37,27,0,0,1.0,Reverse
Drer_1268304,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1383,37,29,0,0,1.0,Reverse
Drer_1713296,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1383,37,20,0,0,1.0,Reverse
Drer_1761938,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1383,37,24,0,0,1.0,Reverse
Drer_541770,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1384,37,21,0,0,1.0,Reverse
Drer_770887,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1384,37,26,0,0,1.0,Reverse
Drer_1268303,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1384,37,28,0,0,1.0,Reverse
Drer_1551118,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1384,37,29,0,0,1.0,Reverse
Drer_1595172,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1384,37,30,0,0,1.0,Reverse
Drer_1761937,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1384,37,23,0,0,1.0,Reverse
Drer_269705,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1385,37,26,0,0,1.0,Reverse
Drer_531826,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1385,37,30,0,0,1.0,Reverse
Drer_770886,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1385,37,25,0,0,1.0,Reverse
Drer_1268302,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1385,37,27,0,0,1.0,Reverse
Drer_1335735,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1385,37,31,0,0,1.0,Reverse
Drer_1551117,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1385,37,28,0,0,1.0,Reverse
Drer_1595171,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1385,37,29,0,0,1.0,Reverse
Drer_1713295,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1385,37,18,0,0,1.0,Reverse
Drer_531825,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1386,37,29,0,0,1.0,Reverse
Drer_770885,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1386,37,24,0,0,1.0,Reverse
Drer_1268301,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1386,37,26,0,0,1.0,Reverse
Drer_1335734,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1386,37,30,0,0,1.0,Reverse
Drer_1551116,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1386,37,27,0,0,1.0,Reverse
Drer_1560266,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1386,37,31,0,0,1.0,Reverse
Drer_1595170,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1386,37,28,0,0,1.0,Reverse
Drer_1636664,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1386,37,22,0,0,1.0,Reverse
Drer_1761936,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1386,37,21,0,0,1.0,Reverse
Drer_531824,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1387,37,28,0,0,1.0,Reverse
Drer_770884,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1387,37,23,0,0,1.0,Reverse
Drer_1268300,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1387,37,25,0,0,1.0,Reverse
Drer_1335733,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1387,37,29,0,0,1.0,Reverse
Drer_1551115,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1387,37,26,0,0,1.0,Reverse
Drer_1560265,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1387,37,30,0,0,1.0,Reverse
Drer_1595169,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1387,37,27,0,0,1.0,Reverse
Drer_1596729,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1387,37,31,0,0,1.0,Reverse
Drer_1636663,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1387,37,21,0,0,1.0,Reverse
Drer_531823,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1388,37,27,0,0,1.0,Reverse
Drer_770883,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1388,37,22,0,0,1.0,Reverse
Drer_1268299,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1388,37,24,0,0,1.0,Reverse
Drer_1335732,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1388,37,28,0,0,1.0,Reverse
Drer_1551114,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1388,37,25,0,0,1.0,Reverse
Drer_1595168,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1388,37,26,0,0,1.0,Reverse
Drer_1596728,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1388,37,30,0,0,1.0,Reverse
Drer_1636662,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1388,37,20,0,0,1.0,Reverse
Drer_770882,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1389,37,21,0,0,1.0,Reverse
Drer_1268298,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1389,37,23,0,0,1.0,Reverse
Drer_1335731,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1389,37,27,0,0,1.0,Reverse
Drer_1560264,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1389,37,28,0,0,1.0,Reverse
Drer_1595167,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1389,37,25,0,0,1.0,Reverse
Drer_1636661,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1389,37,19,0,0,1.0,Reverse
Drer_1268297,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1390,37,22,0,0,1.0,Reverse
Drer_1335730,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1390,37,26,0,0,1.0,Reverse
Drer_1560263,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1390,37,27,0,0,1.0,Reverse
Drer_1761935,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1390,37,17,0,0,1.0,Reverse
Drer_1268296,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1391,37,21,0,0,1.0,Reverse
Drer_1761934,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1391,37,16,0,0,1.0,Reverse
Drer_770881,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1392,37,18,0,0,1.0,Reverse
Drer_1268295,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1392,37,20,0,0,1.0,Reverse
Drer_1335729,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1393,37,23,0,0,1.0,Reverse
Drer_1551113,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1393,37,20,0,0,1.0,Reverse
Drer_1268294,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1394,37,18,0,0,1.0,Reverse
Drer_1560262,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1394,37,23,0,0,1.0,Reverse
Drer_1335728,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1395,37,21,0,0,1.0,Reverse
Drer_839512,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1404,37,23,0,0,1.0,Reverse
Drer_1610779,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1404,37,30,0,0,1.0,Reverse
Drer_1763464,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1404,37,28,0,0,1.0,Reverse
Drer_1763463,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1405,37,27,0,0,1.0,Reverse
Drer_1771402,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1405,37,24,0,0,1.0,Reverse
Drer_1603972,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1421,37,25,0,0,1.0,Forward
Drer_1603973,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1421,37,26,0,0,1.0,Forward
Drer_1603974,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1421,37,27,0,0,1.0,Forward
Drer_1603975,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1421,37,28,0,0,1.0,Forward
Drer_1603976,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1421,37,29,0,0,1.0,Forward
Drer_179248,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1421,37,35,0,0,1.0,Reverse
Drer_1852902,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1421,37,22,0,0,1.0,Reverse
Drer_179247,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1422,37,34,0,0,1.0,Reverse
Drer_1021808,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1422,37,28,0,0,1.0,Reverse
Drer_535210,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1423,37,32,0,0,1.0,Reverse
Drer_179246,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1424,37,32,0,0,1.0,Reverse
Drer_535201,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1424,37,31,0,0,1.0,Reverse
Drer_179245,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1425,37,31,0,0,1.0,Reverse
Drer_179268,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1425,37,31,0,0,1.0,Reverse
Drer_535200,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1425,37,30,0,0,1.0,Reverse
Drer_179244,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1426,37,30,0,0,1.0,Reverse
Drer_179267,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1426,37,30,0,0,1.0,Reverse
Drer_535199,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1426,37,29,0,0,1.0,Reverse
Drer_535209,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1426,37,29,0,0,1.0,Reverse
Drer_1607124,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1426,37,28,0,0,1.0,Reverse
Drer_179243,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1427,37,29,0,0,1.0,Reverse
Drer_179266,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1427,37,29,0,0,1.0,Reverse
Drer_535198,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1427,37,28,0,0,1.0,Reverse
Drer_1607102,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1427,37,27,0,0,1.0,Reverse
Drer_1607123,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1427,37,27,0,0,1.0,Reverse
Drer_179242,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1428,37,28,0,0,1.0,Reverse
Drer_179265,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1428,37,28,0,0,1.0,Reverse
Drer_535197,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1428,37,27,0,0,1.0,Reverse
Drer_535208,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1428,37,27,0,0,1.0,Reverse
Drer_1607101,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1428,37,26,0,0,1.0,Reverse
